 19690	Meadow Star remained undefeated with an impressive victory in the Schuylerville Stakes , Fourstardave won a Saratoga stakes race for the fourth year in a row , and the fans enjoyed a day of dazzling weather and superior racing .	remained	Meadow Star	undefeated	1	1			
 19691	Explaining that he does not design high fashion , which he described as `` style with no boundaries , '' Mr. St. George said 	look	the businessman	good	1	1			
 19692	Virtually none of the other officials or aides who traveled with Secretary of State Colin L. Powell on his first trip through Africa trace their ancestry , as he does , back to this continent .	trace	Virtually none of the other officials	their ancestry	1	1			
 19693	Interstate / Johnson Lane Inc. this year adds 70 people -- 60 of them in retail -- to its 1,300 - member staff .	adds	Interstate / Johnson Lane Inc.	70 people	this year	1	1		
 19694	Record prices at auction in 1988 , compiled by Sotheby 's , Christie 's and other auctioneers , included more categories than ever before .	be compiled by	Record prices at auction in 1988	Christie 's	1	1			
 19695	They wanted to question Wahid Gordji , an embassy employee who does not have diplomatic immunity , about bombings in Paris that killed 13 people last year .	is about bombings in	Wahid Gordji	Paris	1	1			
 19696	Other Continental French restaurants , all in the old city , include 	is	A la Catalogne	QUANT_O_1 St.-Paul East	1	1			
 19697	* American Tobacco Company , Stamford , Conn. , promoted Preston H. Leake , John H. Hager and Leonard M. Tilley to vice president .	is in	Stamford	Conn.	1	1			
 19698	Callaghan 's decision on the Japanese pilot 's funeral in 1945 would receive praise years later , although a memorial service aboard the `` Missouri '' in April 2001 attracted controversy .	had a	the Japanese pilot	memorial service aboard the `` Missouri ''	in April 2001	1	1		
 19699	LEAD 	rose slightly	Unemployment rates	last month	1	1			
 19700	The trend is toward more casual and relaxing clothes , '' said Lawrence D. Ornitz , chief executive of Ocean Pacific Sunwear , Ltd. , the titan of beachwear whose fastest-growing markets include Detroit , St. Louis and Minneapolis . ''	is chief executive of	Lawrence D. Ornitz	Ocean Pacific Sunwear	1	1			
 19701	Ehlvest 's forlorn attempt at counterplay with 40 f3 Bf3 41 Re6 was destroyed by Ivanchuk 's 41 ... Ne4 !	has	Ivanchuk	QUANT_O_1 ... Ne4	1	1			
 19702	Mr. Seagle said that the year-end rally seemed to have started a bit early and added that many blue-chip issues had begun moving from strong technical bases to higher ground .	seemed to have started	the year-end rally	a bit early	1	1			
 19703	More widely , in late August , 2007 the group was accused in `` The Telegraph '' , a conservative British newspaper , of torturing , detaining , and firing on unarmed protesters who had objected to policies of the Hamas government .	be detaining on	a conservative British newspaper of torturing firing	unarmed protesters	1	1			
 19704	Car Reportedly at 90 Detective Aimutis said Mr. Miller and Mr. Beaumont were apparently not carrying any personal identification at the time of the crash .	were carrying	Mr. Beaumont	QUANT_O_1 personal identification	1	1			
 19705	The plan was to airlift one battalion of the 24th Infantry Division into South Korea via C-54 Skymaster transport aircraft and quickly block advancing North Korean forces while the remainder of the division was transported on ships.	was	The plan	to airlift one battalion of the 24th Infantry Division into South Korea via C-54 Skymaster transport aircraft	1	1			
 19706	For the last nine days , however , what the manager of Delux Taxi of Long Island Inc. , Neil Bower , calls '' the double whammy '' of the rail strike and the weather has ripped this smooth weave of rural ambiance and urban convenience .	has ripped this smooth weave of	For the last QUANT_S_1 days however what the manager of Delux Taxi of Long Island Inc. calls the double whammy of the rail strike	rural ambiance	1	1			
 19707	Given that this '' adult '' behavior will be passed on to their children , I fear that civility in movie theaters will not return in my lifetime .	be passed on to	this adult behavior	their children	1	1			
 19708	The waist line was put higher and the skirts became longer .	became	the skirts	longer	1	1			
 19709	Now , having abandoned a design that had gone unchanged since the 1950 's , designers will have to re-imagine the staplers every few years to keep their glamour alive .	have to re-imagine the staplers QUANT_R_1 years	designers	having abandoned a design	1	1			
 19710	Hofstra may well be pioneering here , '' he said .	be	Hofstra	pioneering	1	1			
 19711	While British Rail may no longer provide brewed tea in pots -LRB- along with buttered toast and Dundee cake -RRB- , the real thing is still very much in evidence in England 's good hotels and tea shops -- and not just for visiting Americans .	is	the real thing	QUANT_O_1	1	1			
 19712	AIG Financial Products has named Karen Fang as a managing director in its investor coverage group and Thomas Bruch as a managing director in its hedge fund coverage group .	has named	AIG Financial Products	Karen Fang	1	1			
 19713	While British Rail may no longer provide brewed tea in pots -LRB- along with buttered toast and Dundee cake -RRB- , the real thing is still very much in evidence in England 's good hotels and tea shops -- and not just for visiting Americans .	is still	the real thing	QUANT_O_1	1	1			
 19714	On 5 October 2007, Pierluigi Casiraghi called up Alfonso, alongside with teammate Francesco Bolzoni, to form part of the Italy national under-21 football team.	called up	Pierluigi Casiraghi	Alfonso alongside with teammate Francesco Bolzoni to form part of the Italy national under-21 football team	1	1			
 19715	A pending Senate bill would continue restrictions in current law , which prohibits grants for works depicting sadomasochism , homoeroticism and other activities if , in the opinion of the National Endowment for the Arts , those works lack '' literary , artistic , political or scientific value . ''	lack	those works	literary value	1	1			
 19716	The blue-collar jobs that once bought houses and security for men and women with high school educations are disappearing .	bought	The blue-collar jobs	houses	1	1			
 19717	In general , the rivalries between all the clubs were friendly , and families were known to switch affiliations depending on which one offered preferred services and events .	were with	affiliations	clubs	1	1			
 19718	The new-found capabilities of the elderly are forcing the revision of a lot else 	is rules of	assumptions about geezers	athletic competition	1	1			
 19719	Familiar to Americans as layaway plans , hire-purchase agreements allow customers to pay for a television , personal computer or bedroom suite in installments .	allow customers to pay for	hire-purchase agreements	a television personal computer in installments Familiar to Americans as layaway plans	1	1			
 19720	Boeing is one of the nation 's largest military contractors , with involvement in such projects as cruise missiles , bomber avionics and Awacs .	is QUANT_R_1 with	Boeing	involvement in such projects as bomber avionics	1	1			
 19721	He is married to Washington Post journalist Ruth Marcus.	be journalist of	Ruth Marcus	Washington Post	1	1			
 19722	Bullion rose as the U.S. dollar fell against the yen and the German mark , making it cheaper for investors using other major currencies to buy the precious metal , analysts said .	fell	the U.S. dollar	against the yen and the German mark making it cheaper for investors using other major currencies to buy the precious metal	1	1			
 19723	The most conspicuous to us were `` a building that looks mean despite its great size and cheap for all its lavish adornment '' or , the ultimate Orientalist cliche at the service of architectural commentary 	were	The most conspicuous to us	a building	1	1			
 19724	Being forced to cut back production drastically has made label executives come up with projects that matter , recordings that truly contribute to the discography . ''	contribute to	recordings	the discography	1	1			
